Transaction_ID,Date,Branch,City,Customer_ID,Customer_Type,Gender,Age,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Customer_Rating,Cost,Sales,Profit
TXN-10819,2023-11-13 19:00:00,Branch A,New York,CUST-1037,Normal,Female,62,Bread,Groceries,15,4,0.0,Credit Card,3.6,2,60.0,30.0
TXN-10820,2023-10-03 14:00:00,Branch A,New York,CUST-1319,Normal,Female,64,Jeans,Clothing,5,50,0.0,Credit Card,4.0,20,250.0,150.0
TXN-10821,2023-09-24 14:00:00,Branch C,Chicago,CUST-1517,Normal,Male,19,Tablet,Electronics,4,300,0.03,Credit Card,3.8,200,1164.0,364.0
TXN-10822,2023-02-26 20:00:00,Branch B,Los Angeles,CUST-1305,Normal,Male,41,Bread,Groceries,4,4,0.0,Cash,4.3,2,16.0,8.0
TXN-10823,2023-10-21 20:00:00,Branch A,New York,CUST-1960,Normal,Male,47,Bread,Groceries,15,4,0.04,E-Wallet,4.4,2,57.6,27.6
TXN-10824,2023-11-18 19:00:00,Branch C,Chicago,CUST-1107,Normal,Male,40,Bread,Groceries,14,4,0.0,Credit Card,4.5,2,56.0,28.0
TXN-10825,2023-06-17 17:00:00,Branch C,Chicago,CUST-1063,Normal,Male,41,Desk Lamp,Home & Garden,3,35,0.04,Credit Card,3.2,15,100.8,55.8
TXN-10826,2023-08-06 11:00:00,Branch A,New York,CUST-1572,Normal,Female,31,Coffee Beans,Groceries,8,15,0.0,Credit Card,3.8,8,120.0,56.0
TXN-10827,2023-09-23 15:00:00,Branch A,New York,CUST-1970,Member,Female,55,Headphones,Electronics,7,100,0.15,Credit Card,4.9,50,595.0,245.0
TXN-10828,2023-09-08 20:00:00,Branch C,Chicago,CUST-1883,Normal,Female,28,Jeans,Clothing,8,50,0.02,Cash,4.4,20,392.0,232.0
TXN-10829,2023-09-28 10:00:00,Branch A,New York,CUST-1974,Normal,Male,47,Headphones,Electronics,1,100,0.05,E-Wallet,3.7,50,95.0,45.0
TXN-10830,2023-03-02 18:00:00,Branch B,Los Angeles,CUST-1380,Normal,Female,25,T-Shirt,Clothing,6,25,0.0,Credit Card,3.1,10,150.0,90.0
TXN-10831,2023-06-06 14:00:00,Branch A,New York,CUST-1431,Normal,Female,36,Coffee Beans,Groceries,15,15,0.0,Credit Card,4.6,8,225.0,105.0
TXN-10832,2023-01-25 13:00:00,Branch A,New York,CUST-1891,Member,Female,31,Milk,Groceries,3,3,0.06,Credit Card,4.2,2,8.46,2.46
TXN-10833,2023-01-23 15:00:00,Branch B,Los Angeles,CUST-1780,Member,Female,54,Bread,Groceries,8,4,0.13,E-Wallet,3.7,2,27.84,11.84
TXN-10834,2023-03-12 17:00:00,Branch C,Chicago,CUST-1638,Normal,Female,46,Office Chair,Home & Garden,6,120,0.0,Credit Card,4.2,60,720.0,360.0
TXN-10835,2023-07-29 15:00:00,Branch B,Los Angeles,CUST-1886,Member,Male,43,Jacket,Clothing,1,100,0.15,Cash,3.8,40,85.0,45.0
TXN-10836,2023-03-26 20:00:00,Branch A,New York,CUST-1978,Member,Male,54,Plant Pot,Home & Garden,2,15,0.11,Credit Card,3.7,5,26.7,16.7
TXN-10837,2023-11-13 17:00:00,Branch B,Los Angeles,CUST-1019,Member,Male,54,Milk,Groceries,11,3,0.14,Credit Card,2.9,2,28.38,6.38
TXN-10838,2023-05-21 12:00:00,Branch C,Chicago,CUST-1882,Normal,Male,63,Desk Lamp,Home & Garden,6,35,0.0,Credit Card,3.1,15,210.0,120.0
TXN-10839,2023-01-12 14:00:00,Branch C,Chicago,CUST-1101,Normal,Female,29,Desk Lamp,Home & Garden,6,35,0.0,E-Wallet,3.2,15,210.0,120.0
TXN-10840,2023-10-05 11:00:00,Branch C,Chicago,CUST-1694,Member,Female,27,Jacket,Clothing,2,100,0.07,Credit Card,5.0,40,186.0,106.0
TXN-10841,2023-03-28 09:00:00,Branch A,New York,CUST-1145,Member,Female,29,Desk Lamp,Home & Garden,1,35,0.08,Credit Card,3.7,15,32.2,17.2
TXN-10842,2023-07-31 14:00:00,Branch C,Chicago,CUST-1242,Normal,Female,42,Laptop,Electronics,4,800,0.0,E-Wallet,4.2,600,3200.0,800.0
TXN-10843,2023-09-10 17:00:00,Branch A,New York,CUST-1067,Member,Female,25,Jacket,Clothing,1,100,0.08,Cash,4.6,40,92.0,52.0
TXN-10844,2023-09-05 09:00:00,Branch A,New York,CUST-1103,Member,Female,58,Milk,Groceries,7,3,0.11,Credit Card,4.7,2,18.69,4.69
TXN-10845,2023-05-07 17:00:00,Branch A,New York,CUST-1208,Normal,Male,37,Headphones,Electronics,8,100,0.0,Credit Card,4.3,50,800.0,400.0
TXN-10846,2023-03-14 14:00:00,Branch B,Los Angeles,CUST-1668,Normal,Male,33,Headphones,Electronics,8,100,0.0,Credit Card,3.2,50,800.0,400.0
TXN-10847,2023-03-27 09:00:00,Branch B,Los Angeles,CUST-1522,Normal,Male,48,Plant Pot,Home & Garden,5,15,0.03,Credit Card,3.2,5,72.75,47.75
TXN-10848,2023-05-25 09:00:00,Branch B,Los Angeles,CUST-1569,Normal,Male,65,Organic Apples,Groceries,4,5,0.0,Credit Card,3.2,3,20.0,8.0
TXN-10849,2023-05-24 15:00:00,Branch C,Chicago,CUST-1678,Member,Male,57,Bread,Groceries,15,4,0.12,Credit Card,4.0,2,52.8,22.8
TXN-10850,2023-06-14 14:00:00,Branch B,Los Angeles,CUST-1009,Normal,Male,47,Plant Pot,Home & Garden,1,15,0.02,Credit Card,2.0,5,14.7,9.7
TXN-10851,2023-12-11 11:00:00,Branch B,Los Angeles,CUST-1031,Member,Female,53,Tool Set,Home & Garden,7,85,0.1,Credit Card,2.7,40,535.5,255.5
TXN-10852,2023-12-10 16:00:00,Branch C,Chicago,CUST-1713,Normal,Male,40,Plant Pot,Home & Garden,7,15,0.0,Credit Card,4.5,5,105.0,70.0
TXN-10853,2023-01-05 10:00:00,Branch A,New York,CUST-1287,Normal,Female,41,Milk,Groceries,3,3,0.0,Credit Card,3.0,2,9.0,3.0
TXN-10854,2023-12-15 20:00:00,Branch A,New York,CUST-1990,Normal,Female,30,Laptop,Electronics,5,800,0.03,Credit Card,5.0,600,3880.0,880.0
TXN-10855,2023-07-05 09:00:00,Branch B,Los Angeles,CUST-1890,Normal,Female,49,Jeans,Clothing,1,50,0.0,Cash,4.6,20,50.0,30.0
TXN-10856,2023-05-23 18:00:00,Branch B,Los Angeles,CUST-1265,Normal,Female,28,Jeans,Clothing,3,50,0.0,Credit Card,3.3,20,150.0,90.0
TXN-10857,2023-10-19 12:00:00,Branch B,Los Angeles,CUST-1437,Normal,Female,30,Desk Lamp,Home & Garden,5,35,0.0,Cash,4.8,15,175.0,100.0
TXN-10858,2023-11-25 19:00:00,Branch A,New York,CUST-1507,Normal,Male,38,Coffee Beans,Groceries,7,15,0.0,Credit Card,4.0,8,105.0,49.0
TXN-10859,2023-07-05 17:00:00,Branch C,Chicago,CUST-1401,Normal,Male,64,T-Shirt,Clothing,5,25,0.04,E-Wallet,3.6,10,120.0,70.0
TXN-10860,2023-04-10 14:00:00,Branch B,Los Angeles,CUST-1168,Normal,Male,54,T-Shirt,Clothing,4,25,0.03,Cash,3.1,10,97.0,57.0
TXN-10861,2023-06-18 13:00:00,Branch B,Los Angeles,CUST-1342,Member,Male,58,Desk Lamp,Home & Garden,1,35,0.1,Credit Card,3.8,15,31.5,16.5
TXN-10862,2023-05-09 12:00:00,Branch B,Los Angeles,CUST-1074,Member,Male,48,Smartphone,Electronics,6,600,0.13,Credit Card,3.0,400,3132.0,732.0
TXN-10863,2023-11-04 18:00:00,Branch A,New York,CUST-1034,Normal,Female,24,Tool Set,Home & Garden,2,85,0.0,E-Wallet,3.1,40,170.0,90.0
TXN-10864,2023-07-13 14:00:00,Branch B,Los Angeles,CUST-1104,Member,Male,26,Desk Lamp,Home & Garden,8,35,0.06,E-Wallet,4.7,15,263.2,143.2
TXN-10865,2023-12-13 09:00:00,Branch A,New York,CUST-1238,Normal,Male,36,Headphones,Electronics,7,100,0.0,E-Wallet,4.5,50,700.0,350.0
TXN-10866,2023-11-03 19:00:00,Branch A,New York,CUST-1103,Normal,Male,47,Coffee Beans,Groceries,15,15,0.0,E-Wallet,4.2,8,225.0,105.0
TXN-10867,2023-06-23 19:00:00,Branch B,Los Angeles,CUST-1860,Normal,Male,47,Tablet,Electronics,4,300,0.0,Credit Card,3.2,200,1200.0,400.0
TXN-10868,2023-04-10 18:00:00,Branch C,Chicago,CUST-1816,Normal,Male,58,Bread,Groceries,10,4,0.03,E-Wallet,3.5,2,38.8,18.8
TXN-10869,2023-01-23 09:00:00,Branch C,Chicago,CUST-1149,Member,Male,37,Plant Pot,Home & Garden,5,15,0.11,Credit Card,4.6,5,66.75,41.75
TXN-10870,2023-03-17 16:00:00,Branch A,New York,CUST-1600,Member,Female,56,Tablet,Electronics,5,300,0.09,Credit Card,3.5,200,1365.0,365.0
TXN-10871,2023-12-03 19:00:00,Branch A,New York,CUST-1205,Member,Male,21,Smartphone,Electronics,1,600,0.09,Credit Card,3.9,400,546.0,146.0
TXN-10872,2023-11-24 12:00:00,Branch C,Chicago,CUST-1592,Normal,Male,39,Sneakers,Clothing,8,80,0.0,Credit Card,3.7,30,640.0,400.0
TXN-10873,2023-10-17 14:00:00,Branch A,New York,CUST-1932,Member,Female,44,Tablet,Electronics,3,300,0.06,Credit Card,5.0,200,846.0,246.0
TXN-10874,2023-01-22 16:00:00,Branch A,New York,CUST-1492,Normal,Male,18,Smartphone,Electronics,4,600,0.0,E-Wallet,3.4,400,2400.0,800.0
TXN-10875,2023-06-19 20:00:00,Branch A,New York,CUST-1010,Member,Female,31,Tool Set,Home & Garden,3,85,0.13,Cash,3.5,40,221.85,101.85
TXN-10876,2023-02-07 14:00:00,Branch A,New York,CUST-1599,Normal,Male,53,Laptop,Electronics,3,800,0.0,E-Wallet,3.4,600,2400.0,600.0
TXN-10877,2023-07-04 09:00:00,Branch A,New York,CUST-1736,Normal,Male,30,Jeans,Clothing,5,50,0.0,Cash,4.8,20,250.0,150.0
TXN-10878,2023-03-31 14:00:00,Branch B,Los Angeles,CUST-1851,Member,Male,29,Jeans,Clothing,1,50,0.07,Cash,4.0,20,46.5,26.5
TXN-10879,2023-12-13 11:00:00,Branch B,Los Angeles,CUST-1828,Member,Female,59,Desk Lamp,Home & Garden,6,35,0.14,Cash,4.1,15,180.6,90.6
TXN-10880,2023-07-10 19:00:00,Branch A,New York,CUST-1813,Normal,Male,51,Coffee Beans,Groceries,4,15,0.0,Credit Card,4.8,8,60.0,28.0
TXN-10881,2023-04-08 12:00:00,Branch B,Los Angeles,CUST-1047,Normal,Female,62,Plant Pot,Home & Garden,6,15,0.0,Credit Card,5.0,5,90.0,60.0
TXN-10882,2023-11-12 18:00:00,Branch B,Los Angeles,CUST-1871,Normal,Male,52,Plant Pot,Home & Garden,3,15,0.0,E-Wallet,3.7,5,45.0,30.0
TXN-10883,2023-09-18 18:00:00,Branch A,New York,CUST-1171,Member,Female,31,T-Shirt,Clothing,8,25,0.13,Credit Card,4.7,10,174.0,94.0
TXN-10884,2023-09-18 15:00:00,Branch B,Los Angeles,CUST-1506,Normal,Female,49,Tool Set,Home & Garden,3,85,0.0,Credit Card,3.4,40,255.0,135.0
TXN-10885,2023-08-31 13:00:00,Branch C,Chicago,CUST-1223,Normal,Female,58,Smartphone,Electronics,4,600,0.03,Credit Card,3.5,400,2328.0,728.0
TXN-10886,2023-06-06 15:00:00,Branch C,Chicago,CUST-1086,Member,Female,54,Jacket,Clothing,5,100,0.11,Cash,3.8,40,445.0,245.0
TXN-10887,2023-06-01 16:00:00,Branch C,Chicago,CUST-1418,Member,Female,32,Headphones,Electronics,6,100,0.09,Credit Card,4.4,50,546.0,246.0
TXN-10888,2023-07-08 16:00:00,Branch B,Los Angeles,CUST-1084,Normal,Female,35,Sneakers,Clothing,1,80,0.0,Credit Card,2.7,30,80.0,50.0
TXN-10889,2023-05-31 17:00:00,Branch A,New York,CUST-1559,Normal,Male,35,Smartphone,Electronics,2,600,0.0,Credit Card,3.7,400,1200.0,400.0
TXN-10890,2023-04-13 14:00:00,Branch A,New York,CUST-1699,Member,Male,61,Tablet,Electronics,5,300,0.08,Credit Card,5.0,200,1380.0,380.0
TXN-10891,2023-05-21 12:00:00,Branch C,Chicago,CUST-1415,Normal,Male,63,Organic Apples,Groceries,7,5,0.04,Credit Card,3.8,3,33.6,12.6
TXN-10892,2023-10-24 19:00:00,Branch A,New York,CUST-1485,Member,Male,48,Milk,Groceries,6,3,0.07,Credit Card,5.0,2,16.74,4.74
TXN-10893,2023-04-30 17:00:00,Branch A,New York,CUST-1788,Normal,Female,64,Tool Set,Home & Garden,6,85,0.03,Credit Card,3.4,40,494.7,254.7
TXN-10894,2023-12-24 15:00:00,Branch B,Los Angeles,CUST-1965,Member,Male,46,Sneakers,Clothing,1,80,0.09,E-Wallet,4.7,30,72.8,42.8
TXN-10895,2023-01-05 16:00:00,Branch A,New York,CUST-1781,Member,Female,39,Smartphone,Electronics,7,600,0.09,Credit Card,5.0,400,3822.0,1022.0
TXN-10896,2023-12-20 17:00:00,Branch B,Los Angeles,CUST-1644,Normal,Female,38,T-Shirt,Clothing,1,25,0.02,Credit Card,4.9,10,24.5,14.5
TXN-10897,2023-11-05 18:00:00,Branch A,New York,CUST-1486,Member,Female,42,Jeans,Clothing,7,50,0.06,E-Wallet,4.3,20,329.0,189.0
TXN-10898,2023-02-25 14:00:00,Branch A,New York,CUST-1181,Member,Female,58,Tablet,Electronics,2,300,0.07,E-Wallet,4.8,200,558.0,158.0
TXN-10899,2023-01-17 20:00:00,Branch B,Los Angeles,CUST-1536,Normal,Female,19,Milk,Groceries,4,3,0.03,Cash,3.4,2,11.64,3.64
TXN-10900,2023-02-05 16:00:00,Branch B,Los Angeles,CUST-1113,Normal,Male,41,T-Shirt,Clothing,3,25,0.0,E-Wallet,4.8,10,75.0,45.0
TXN-10901,2023-03-08 17:00:00,Branch C,Chicago,CUST-1442,Member,Female,48,Headphones,Electronics,4,100,0.06,E-Wallet,3.9,50,376.0,176.0
TXN-10902,2023-12-30 19:00:00,Branch A,New York,CUST-1282,Member,Female,28,Tablet,Electronics,4,300,0.1,Credit Card,4.9,200,1080.0,280.0
TXN-10903,2023-04-14 09:00:00,Branch B,Los Angeles,CUST-1582,Normal,Male,46,T-Shirt,Clothing,7,25,0.0,Credit Card,3.5,10,175.0,105.0
TXN-10904,2023-09-09 16:00:00,Branch A,New York,CUST-1467,Member,Female,54,T-Shirt,Clothing,2,25,0.08,Credit Card,5.0,10,46.0,26.0
TXN-10905,2023-06-27 20:00:00,Branch C,Chicago,CUST-1442,Member,Female,43,Sneakers,Clothing,4,80,0.07,Cash,4.7,30,297.6,177.6
TXN-10906,2023-08-23 15:00:00,Branch A,New York,CUST-1906,Member,Male,62,Laptop,Electronics,7,800,0.12,Credit Card,3.6,600,4928.0,728.0
TXN-10907,2023-03-22 13:00:00,Branch B,Los Angeles,CUST-1377,Member,Female,60,T-Shirt,Clothing,4,25,0.14,Credit Card,2.7,10,86.0,46.0
TXN-10908,2023-02-09 10:00:00,Branch C,Chicago,CUST-1027,Member,Female,44,Office Chair,Home & Garden,5,120,0.07,Credit Card,3.6,60,558.0,258.0
TXN-10909,2023-02-07 19:00:00,Branch C,Chicago,CUST-1726,Member,Female,42,Coffee Beans,Groceries,9,15,0.05,Credit Card,4.0,8,128.25,56.25
TXN-10910,2023-03-11 14:00:00,Branch B,Los Angeles,CUST-1482,Normal,Female,49,Sneakers,Clothing,2,80,0.0,Cash,2.9,30,160.0,100.0
TXN-10911,2023-05-23 11:00:00,Branch A,New York,CUST-1400,Normal,Male,19,T-Shirt,Clothing,3,25,0.0,Credit Card,4.1,10,75.0,45.0
TXN-10912,2023-03-28 10:00:00,Branch A,New York,CUST-1731,Member,Male,61,Tablet,Electronics,3,300,0.09,Credit Card,3.9,200,819.0,219.0
TXN-10913,2023-01-18 19:00:00,Branch C,Chicago,CUST-1612,Member,Male,46,Laptop,Electronics,7,800,0.12,Credit Card,4.4,600,4928.0,728.0
TXN-10914,2023-01-03 09:00:00,Branch A,New York,CUST-1028,Normal,Female,30,Office Chair,Home & Garden,6,120,0.03,Credit Card,3.0,60,698.4,338.4
TXN-10915,2023-01-08 14:00:00,Branch A,New York,CUST-1855,Member,Male,61,Desk Lamp,Home & Garden,4,35,0.15,Cash,3.7,15,119.0,59.0
TXN-10916,2023-12-07 11:00:00,Branch C,Chicago,CUST-1639,Normal,Male,20,Desk Lamp,Home & Garden,6,35,0.0,Credit Card,4.3,15,210.0,120.0
TXN-10917,2023-04-17 17:00:00,Branch C,Chicago,CUST-1015,Member,Female,45,Smartphone,Electronics,4,600,0.06,Credit Card,4.1,400,2256.0,656.0
TXN-10918,2023-07-25 19:00:00,Branch A,New York,CUST-1834,Member,Female,18,Headphones,Electronics,4,100,0.1,E-Wallet,3.6,50,360.0,160.0
TXN-10919,2023-05-23 19:00:00,Branch C,Chicago,CUST-1104,Member,Female,20,Smartphone,Electronics,7,600,0.08,E-Wallet,4.7,400,3864.0,1064.0
TXN-10920,2023-12-31 17:00:00,Branch A,New York,CUST-1694,Member,Male,34,Laptop,Electronics,6,800,0.15,Credit Card,4.9,600,4080.0,480.0
TXN-10921,2023-12-22 11:00:00,Branch C,Chicago,CUST-1459,Normal,Female,29,Coffee Beans,Groceries,8,15,0.0,Credit Card,4.8,8,120.0,56.0
TXN-10922,2023-07-15 17:00:00,Branch A,New York,CUST-1316,Normal,Male,50,Organic Apples,Groceries,3,5,0.0,Credit Card,4.8,3,15.0,6.0
TXN-10923,2023-05-02 20:00:00,Branch C,Chicago,CUST-1155,Normal,Female,33,Laptop,Electronics,3,800,0.0,E-Wallet,3.6,600,2400.0,600.0
TXN-10924,2023-07-12 12:00:00,Branch C,Chicago,CUST-1778,Member,Male,33,Plant Pot,Home & Garden,3,15,0.08,Cash,4.8,5,41.4,26.4
TXN-10925,2023-01-21 17:00:00,Branch A,New York,CUST-1350,Normal,Female,59,Jacket,Clothing,1,100,0.0,Credit Card,4.5,40,100.0,60.0
TXN-10926,2023-05-05 12:00:00,Branch C,Chicago,CUST-1644,Normal,Male,60,Jeans,Clothing,7,50,0.0,E-Wallet,3.4,20,350.0,210.0
TXN-10927,2023-01-04 10:00:00,Branch A,New York,CUST-1209,Normal,Female,22,Smartphone,Electronics,1,600,0.0,Credit Card,3.3,400,600.0,200.0
TXN-10928,2023-03-06 10:00:00,Branch A,New York,CUST-1478,Normal,Male,55,Office Chair,Home & Garden,4,120,0.0,Cash,3.9,60,480.0,240.0
TXN-10929,2023-06-09 11:00:00,Branch C,Chicago,CUST-1990,Normal,Male,33,Office Chair,Home & Garden,4,120,0.0,Credit Card,4.2,60,480.0,240.0
TXN-10930,2023-11-22 12:00:00,Branch B,Los Angeles,CUST-1517,Member,Female,48,T-Shirt,Clothing,6,25,0.09,Credit Card,3.8,10,136.5,76.5
TXN-10931,2023-11-09 20:00:00,Branch A,New York,CUST-1085,Member,Female,27,Sneakers,Clothing,1,80,0.13,E-Wallet,4.4,30,69.6,39.6
TXN-10932,2023-06-03 18:00:00,Branch A,New York,CUST-1384,Normal,Male,53,Milk,Groceries,9,3,0.0,E-Wallet,3.9,2,27.0,9.0
TXN-10933,2023-10-15 18:00:00,Branch C,Chicago,CUST-1013,Normal,Female,22,Milk,Groceries,6,3,0.0,Credit Card,3.4,2,18.0,6.0
TXN-10934,2023-09-14 20:00:00,Branch C,Chicago,CUST-1501,Member,Female,49,Tool Set,Home & Garden,7,85,0.15,Credit Card,4.2,40,505.75,225.75
TXN-10935,2023-06-07 19:00:00,Branch C,Chicago,CUST-1980,Normal,Male,44,Laptop,Electronics,7,800,0.02,Credit Card,4.5,600,5488.0,1288.0
TXN-10936,2023-05-11 20:00:00,Branch B,Los Angeles,CUST-1248,Member,Female,50,Tool Set,Home & Garden,6,85,0.12,Credit Card,4.0,40,448.8,208.8
TXN-10937,2023-09-02 09:00:00,Branch B,Los Angeles,CUST-1616,Normal,Female,58,Laptop,Electronics,3,800,0.0,Credit Card,2.5,600,2400.0,600.0
TXN-10938,2023-10-24 19:00:00,Branch A,New York,CUST-1407,Member,Male,18,T-Shirt,Clothing,2,25,0.11,Credit Card,5.0,10,44.5,24.5
TXN-10939,2023-12-28 18:00:00,Branch C,Chicago,CUST-1990,Normal,Male,51,Sneakers,Clothing,3,80,0.03,E-Wallet,3.6,30,232.8,142.8
TXN-10940,2023-09-30 19:00:00,Branch A,New York,CUST-1111,Normal,Female,55,Jacket,Clothing,7,100,0.05,Credit Card,4.7,40,665.0,385.0
TXN-10941,2023-11-22 18:00:00,Branch A,New York,CUST-1172,Normal,Female,27,Jacket,Clothing,4,100,0.03,Credit Card,3.6,40,388.0,228.0
TXN-10942,2023-09-09 09:00:00,Branch B,Los Angeles,CUST-1383,Member,Male,22,Sneakers,Clothing,7,80,0.12,E-Wallet,5.0,30,492.8,282.8
TXN-10943,2023-04-06 20:00:00,Branch C,Chicago,CUST-1190,Normal,Male,30,Office Chair,Home & Garden,2,120,0.0,Credit Card,4.6,60,240.0,120.0
TXN-10944,2023-04-13 09:00:00,Branch A,New York,CUST-1111,Normal,Male,30,Tablet,Electronics,7,300,0.0,Credit Card,4.8,200,2100.0,700.0
TXN-10945,2023-11-22 11:00:00,Branch B,Los Angeles,CUST-1240,Normal,Male,36,Desk Lamp,Home & Garden,7,35,0.0,Credit Card,3.1,15,245.0,140.0
TXN-10946,2023-09-02 16:00:00,Branch A,New York,CUST-1042,Normal,Male,18,Desk Lamp,Home & Garden,5,35,0.02,Credit Card,4.2,15,171.5,96.5
TXN-10947,2023-02-19 12:00:00,Branch B,Los Angeles,CUST-1379,Member,Male,42,Plant Pot,Home & Garden,8,15,0.1,Cash,4.2,5,108.0,68.0
TXN-10948,2023-12-16 14:00:00,Branch C,Chicago,CUST-1338,Normal,Female,33,Coffee Beans,Groceries,12,15,0.0,Credit Card,3.7,8,180.0,84.0
TXN-10949,2023-02-21 09:00:00,Branch A,New York,CUST-1543,Normal,Female,62,Sneakers,Clothing,3,80,0.0,Cash,3.2,30,240.0,150.0
TXN-10950,2023-05-24 20:00:00,Branch B,Los Angeles,CUST-1653,Normal,Male,41,Sneakers,Clothing,8,80,0.0,Credit Card,4.3,30,640.0,400.0
TXN-10951,2023-06-14 09:00:00,Branch A,New York,CUST-1627,Member,Female,20,Bread,Groceries,6,4,0.11,E-Wallet,4.3,2,21.36,9.36
TXN-10952,2023-02-11 14:00:00,Branch B,Los Angeles,CUST-1532,Member,Female,48,T-Shirt,Clothing,7,25,0.08,Credit Card,3.9,10,161.0,91.0
TXN-10953,2023-10-20 20:00:00,Branch A,New York,CUST-1561,Normal,Male,26,Tool Set,Home & Garden,2,85,0.0,Credit Card,4.3,40,170.0,90.0
TXN-10954,2023-08-28 11:00:00,Branch A,New York,CUST-1966,Member,Female,25,Headphones,Electronics,4,100,0.07,Credit Card,3.8,50,372.0,172.0
TXN-10955,2023-12-04 20:00:00,Branch A,New York,CUST-1287,Normal,Male,24,Coffee Beans,Groceries,5,15,0.03,Cash,3.8,8,72.75,32.75
TXN-10956,2023-04-23 20:00:00,Branch A,New York,CUST-1648,Member,Female,60,Headphones,Electronics,2,100,0.12,E-Wallet,5.0,50,176.0,76.0
TXN-10957,2023-09-09 10:00:00,Branch A,New York,CUST-1753,Normal,Female,32,Laptop,Electronics,6,800,0.0,Credit Card,4.4,600,4800.0,1200.0
TXN-10958,2023-07-15 19:00:00,Branch A,New York,CUST-1348,Normal,Female,32,Milk,Groceries,4,3,0.0,E-Wallet,3.2,2,12.0,4.0
TXN-10959,2023-10-31 12:00:00,Branch A,New York,CUST-1001,Normal,Male,54,Plant Pot,Home & Garden,3,15,0.05,E-Wallet,4.2,5,42.75,27.75
TXN-10960,2023-06-09 09:00:00,Branch B,Los Angeles,CUST-1679,Normal,Male,42,Sneakers,Clothing,6,80,0.04,Credit Card,4.9,30,460.8,280.8
TXN-10961,2023-11-05 18:00:00,Branch B,Los Angeles,CUST-1965,Normal,Male,24,Sneakers,Clothing,1,80,0.0,Credit Card,3.9,30,80.0,50.0
TXN-10962,2023-06-01 12:00:00,Branch C,Chicago,CUST-1820,Member,Female,61,Office Chair,Home & Garden,5,120,0.06,Credit Card,4.8,60,564.0,264.0
TXN-10963,2023-12-26 09:00:00,Branch C,Chicago,CUST-1298,Normal,Female,37,Tablet,Electronics,8,300,0.0,E-Wallet,3.4,200,2400.0,800.0
TXN-10964,2023-12-27 15:00:00,Branch A,New York,CUST-1753,Normal,Male,39,Jeans,Clothing,4,50,0.05,Credit Card,3.5,20,190.0,110.0
TXN-10965,2023-01-27 11:00:00,Branch A,New York,CUST-1022,Normal,Female,64,Headphones,Electronics,5,100,0.04,Cash,4.7,50,480.0,230.0
TXN-10966,2023-10-08 15:00:00,Branch A,New York,CUST-1540,Member,Female,45,Tool Set,Home & Garden,6,85,0.13,Credit Card,4.3,40,443.7,203.7
TXN-10967,2023-05-25 13:00:00,Branch C,Chicago,CUST-1886,Member,Male,62,Desk Lamp,Home & Garden,3,35,0.08,Credit Card,5.0,15,96.6,51.6
TXN-10968,2023-01-28 20:00:00,Branch C,Chicago,CUST-1148,Normal,Female,47,Jeans,Clothing,8,50,0.0,Credit Card,3.6,20,400.0,240.0
TXN-10969,2023-04-18 12:00:00,Branch C,Chicago,CUST-1151,Member,Male,65,Tablet,Electronics,2,300,0.12,Credit Card,5.0,200,528.0,128.0
TXN-10970,2023-07-12 15:00:00,Branch B,Los Angeles,CUST-1607,Normal,Male,21,Organic Apples,Groceries,10,5,0.0,Cash,3.3,3,50.0,20.0
TXN-10971,2023-08-11 11:00:00,Branch C,Chicago,CUST-1610,Member,Female,33,Laptop,Electronics,4,800,0.09,Credit Card,4.1,600,2912.0,512.0
TXN-10972,2023-03-30 19:00:00,Branch A,New York,CUST-1668,Normal,Female,62,T-Shirt,Clothing,8,25,0.04,Cash,3.6,10,192.0,112.0
TXN-10973,2023-08-16 14:00:00,Branch A,New York,CUST-1521,Normal,Male,25,Organic Apples,Groceries,4,5,0.0,E-Wallet,4.3,3,20.0,8.0
TXN-10974,2023-04-26 09:00:00,Branch A,New York,CUST-1719,Member,Female,35,Laptop,Electronics,3,800,0.09,Credit Card,5.0,600,2184.0,384.0
TXN-10975,2023-08-11 13:00:00,Branch B,Los Angeles,CUST-1717,Member,Male,24,Jacket,Clothing,2,100,0.12,Cash,3.3,40,176.0,96.0
TXN-10976,2023-01-11 15:00:00,Branch C,Chicago,CUST-1184,Normal,Female,22,Smartphone,Electronics,2,600,0.0,Credit Card,4.2,400,1200.0,400.0
TXN-10977,2023-01-03 17:00:00,Branch C,Chicago,CUST-1089,Normal,Female,38,Laptop,Electronics,3,800,0.0,Credit Card,4.3,600,2400.0,600.0
TXN-10978,2023-10-15 13:00:00,Branch A,New York,CUST-1433,Normal,Male,23,Laptop,Electronics,5,800,0.0,Credit Card,4.1,600,4000.0,1000.0
TXN-10979,2023-12-03 09:00:00,Branch A,New York,CUST-1590,Normal,Male,37,Laptop,Electronics,5,800,0.0,Credit Card,3.9,600,4000.0,1000.0
TXN-10980,2023-09-09 20:00:00,Branch A,New York,CUST-1045,Normal,Female,51,Jacket,Clothing,4,100,0.0,Credit Card,4.3,40,400.0,240.0
TXN-10981,2023-05-02 09:00:00,Branch C,Chicago,CUST-1284,Member,Male,27,Milk,Groceries,12,3,0.11,E-Wallet,4.7,2,32.04,8.04
TXN-10982,2023-03-07 20:00:00,Branch A,New York,CUST-1409,Normal,Female,22,Tablet,Electronics,5,300,0.0,E-Wallet,4.8,200,1500.0,500.0
